    25     2   -1.360910e-02    1.062352e-02    4.152926e-02    1.153964e-02
    25     3    3.928064e-04    4.375078e-04   -1.383397e-03    4.130760e-04
    25     4    1.198064e-05    1.707025e-05    5.752134e-06    1.777350e-05
    25     5    2.359563e-06    6.764002e-07   -2.364300e-06    6.445448e-07
    25     6   -2.253085e-08    2.814420e-08    1.742333e-08    2.865617e-08
    25     7    1.617535e-09    1.122251e-09    2.560179e-09    1.096525e-09
    25     8   -5.789157e-11    4.671686e-11   -1.770027e-11    4.728030e-11
    25     9    4.615824e-12    1.876183e-12    4.470034e-12    1.951315e-12
    25    10   -1.475871e-13    7.872233e-14   -8.355880e-15    8.072741e-14
    25    11   -9.661818e-15    3.718569e-15   -4.148026e-15    3.734525e-15
    25    12   -2.840881e-16    1.573960e-16    5.992231e-16    1.505033e-16
    25    13   -7.637894e-18    6.388505e-18    3.168899e-18    6.253710e-18
    25    14    5.350719e-19    2.977210e-19   -2.869573e-19    3.171646e-19
    25    15    4.622341e-20    1.502058e-20   -7.304376e-21    1.631934e-20
    25    16   -1.144347e-21    6.914107e-22   -2.409320e-21    7.468802e-22
    25    17   -1.532459e-22    3.445109e-23   -1.303305e-23    3.470549e-23
    25    18   -9.844067e-24    1.756640e-24   -7.575447e-24    1.684534e-24
    25    19   -5.381572e-25    9.101516e-26   -1.763016e-25    9.004334e-26
    25    20    1.153471e-26    5.217742e-27    3.056855e-26    5.211274e-27
    25    21    1.154351e-27    3.185194e-28    7.842979e-29    3.111339e-28
    25    22    3.458652e-29    2.114110e-29    2.515690e-29    2.067506e-29
    25    23   -7.084405e-31    1.567399e-30   -4.537848e-30    1.550671e-30
    25    24   -6.160733e-31    1.422060e-31    1.105407e-30    1.384930e-31
    25    25    1.615113e-31    1.644624e-32   -5.552638e-32    1.546880e-32
    26     0    6.000336e+00    3.655947e+00    0.000000e+00    0.000000e+00
    26     1   -9.211783e-02    2.953067e-01    3.262407e-01    2.392046e-01
    26     2   -1.269625e-02    1.023344e-02    3.148364e-02    1.075276e-02
    26     3    1.538837e-03    3.894238e-04   -1.599058e-04    3.853303e-04
    26     4   -8.459302e-05    1.491587e-05    2.724607e-05    1.512782e-05
    26     5   -2.102829e-06    5.710419e-07    9.935605e-07    5.631768e-07
    26     6    8.372542e-09    2.231732e-08    3.058755e-08    2.155016e-08
    26     7   -2.448806e-10    8.729036e-10    6.849566e-10    8.988297e-10
    26     8    8.462148e-11    3.378881e-11   -3.550497e-11    3.342227e-11
    26     9    5.979554e-13    1.406735e-12   -4.343533e-12    1.377934e-12
    26    10    1.102588e-13    5.322367e-14    7.137277e-14    5.470713e-14
    26    11    9.599609e-17    2.287289e-15    2.447705e-15    2.282808e-15
    26    12   -9.147188e-17    9.973383e-17    3.141448e-16    1.002237e-16
    26    13   -2.749647e-18    3.883713e-18   -7.764501e-19    3.782405e-18
    26    14    1.277197e-19    1.571457e-19   -1.311452e-19    1.665407e-19
    26    15   -2.248530e-20    7.682706e-21   -2.964348e-21    8.055191e-21
    26    16   -4.879603e-22    3.559687e-22   -2.782622e-22    3.827286e-22
